signature,size,buggy_gen,state+fault,interval,commits,churn
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^4137^4147,11,False,C_N,Y_N,06ea776^90d3eba,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^4152^4161,10,False,C_N,Y_N,06ea776^90d3eba,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1661^1670,10,False,C_N,YY_N,06ea776^2c0fc47,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1675^1686,12,False,C_Y^C_N,Y_Y^Y_N,06ea776^fa3db67^2c0fc47,2^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1691^1700,10,False,C_N,YY_N,06ea776^2c0fc47,2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1763^1772,10,False,C_N^C_N,YY_N^Y_N,06ea776^eafd247^2c0fc47,2^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1809^1818,10,False,C_N,YY_N,06ea776^2c0fc47,2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1823^1832,10,False,C_N,YY_N,06ea776^2c0fc47,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1858^1867,10,False,C_N,YY_N,06ea776^2c0fc47,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1872^1884,13,False,C_Y^C_N,Y_Y^Y_N,06ea776^fa3db67^2c0fc47,2^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1889^1898,10,False,C_N,YY_N,06ea776^2c0fc47,2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1903^1912,10,False,C_N,YY_N,06ea776^2c0fc47,2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1934^1943,10,False,C_N,YY_N,06ea776^2c0fc47,2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1948^1960,13,False,C_N^C_Y^C_N,Y_N^Y_Y^Y_N,06ea776^323c7d2^fa3db67^2c0fc47,1^2^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1965^1976,12,False,C_Y^C_N,Y_Y^Y_N,06ea776^fa3db67^2c0fc47,2^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1999^2008,10,False,C_N,YY_N,06ea776^2c0fc47,2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^2013^2022,10,False,C_N,YY_N,06ea776^2c0fc47,2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^2085^2095,11,False,C_N^C_Y^C_N,Y_N^Y_Y^Y_N,06ea776^f9b23bb^fa3db67^2c0fc47,6^2^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^2100^2109,10,False,C_N,YY_N,06ea776^2c0fc47,2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^2114^2123,10,False,C_N,YY_N,06ea776^2c0fc47,2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^2145^2154,10,False,C_N^C_N^C_N,Y_N^Y_N^Y_N,06ea776^1d1b077^e22f59b^2c0fc47,4^2^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^2182^2191,10,False,C_N,YY_N,06ea776^2c0fc47,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^2196^2205,10,False,C_N,YY_N,06ea776^2c0fc47,2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^2265^2274,10,False,C_N,YY_N,06ea776^2c0fc47,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^2363^2372,10,False,C_N,YY_N,06ea776^2c0fc47,2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^2377^2386,10,False,C_N,YY_N,06ea776^2c0fc47,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^2391^2400,10,False,C_N,YY_N,06ea776^2c0fc47,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^2543^2552,10,False,C_N,YY_N,06ea776^2c0fc47,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^2648^2657,10,False,C_N,YY_N,06ea776^2c0fc47,2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^2913^2922,10,False,C_N,YY_N,06ea776^2c0fc47,2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3210^3219,10,False,C_N,YY_N,06ea776^2c0fc47,2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3234^3243,10,False,C_N,YY_N,06ea776^2c0fc47,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3427^3436,10,False,C_N,YY_N,06ea776^2c0fc47,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3468^3477,10,False,C_N,YY_N,06ea776^2c0fc47,2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3482^3491,10,False,C_N,YY_N,06ea776^2c0fc47,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3496^3505,10,False,C_N,YY_N,06ea776^2c0fc47,2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3551^3561,11,False,C_Y^C_N,Y_Y^Y_N,06ea776^fa3db67^2c0fc47,2^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3601^3611,11,False,C_N^C_Y^C_N,Y_N^Y_Y^Y_N,06ea776^f9b23bb^fa3db67^2c0fc47,5^2^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3618^3628,11,False,C_N^C_Y^C_N,Y_N^Y_Y^Y_N,06ea776^f9b23bb^fa3db67^2c0fc47,5^2^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3633^3642,10,False,C_N,YY_N,06ea776^2c0fc47,2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3657^3666,10,False,C_N,YY_N,06ea776^2c0fc47,2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3671^3682,12,False,C_Y^C_N,Y_Y^Y_N,06ea776^fa3db67^2c0fc47,2^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3687^3696,10,False,C_N,YY_N,06ea776^2c0fc47,2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3715^3724,10,False,C_N,YY_N,06ea776^2c0fc47,2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3756^3767,12,False,C_Y^C_N,Y_Y^Y_N,06ea776^fa3db67^2c0fc47,2^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1623^1632+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3772^3781,10,False,C_N,YY_N,06ea776^2c0fc47,2
