signature,size,buggy_gen,state+fault,interval,commits,churn
proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/GZip.java^26^54+src/main/org/apache/tools/ant/taskdefs/GZip.java^74^91,29,False,I_N,Y_N,afd11ba^b906781,30
src/main/org/apache/tools/ant/types/selectors/ContainsRegexpSelector.java^80^92+src/main/org/apache/tools/ant/types/selectors/TypeSelector.java^69^83,15,False,I_N^I_Y^I_Y,YY_N^D_Y^Y_Y,e501c7d^58f0bb0^c767541^5a6247d,9^9^7
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSLABEL.java^322^375+proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/vss/MSVSSGET.java^468^512,54,False,I_N,Y_N,30593c2^38dce34,10
proposal/myrmidon/src/todo/org/apache/tools/todo/taskdefs/clearcase/CCUpdate.java^376^425+src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCUpdate.java^160^195,50,False,I_N,M_N,b641058^9f496d1,2
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSCP.java^129^142+src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSLABEL.java^285^297,14,False,I_N,Y_N,da5a13f^b50fd13,28
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/ManifestFile.java^181^227+proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/ManifestFile.java^181^227,47,False,I_N,M_N,bc4fa10^8ce1de2,6
proposal/myrmidon/src/todo/org/apache/tools/todo/taskdefs/vss/MSVSSLABEL.java^322^375+src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSGET.java^149^189,54,True,I_N^I_N^I_Y,D_N^M_N^M_Y,c42fc5d^b641058^17f7feb^6154080,9^20^2
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/exec/Execute.java^802^837+proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/exec/Execute.java^868^902,36,False,C_N^I_N,D_N^W_N,45989d1^cbeb470^eff18a7,4^71
src/main/org/apache/tools/ant/taskdefs/optional/metamata/AbstractMetamataTask.java^285^305+src/main/org/apache/tools/ant/taskdefs/optional/metamata/MParse.java^291^309,21,True,I_N^I_Y,Y_N^W_Y,8f413c1^ae3bd3a^3a35c7d,8^4
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/condition/Or.java^25^38+proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/condition/And.java^26^39,14,False,I_N,M_N,372d4cd^401cfef,6
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/text/Substitution.java^67^87+proposal/myrmidon/src/main/org/apache/tools/ant/types/RegularExpression.java^88^108,21,False,I_N,W_N,372c76b^500d69e,21
proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/exec/StreamPumper.java^46^68+src/main/org/apache/tools/ant/taskdefs/StreamPumper.java^94^106,23,False,C_N,W_N,45989d1^1ef7d3b,4
proposal/sandbox/embed/ProjectHelperImpl.java^820^830+proposal/sandbox/embed/ProjectHelperImpl.java^970^980,11,False,C_N,D_N,df867b6^f2d8ae3,8
proposal/myrmidon/src/main/org/apache/tools/ant/types/PatternSet.java^301^321+proposal/myrmidon/src/todo/org/apache/tools/ant/types/RegularExpression.java^88^108,21,False,I_N,M_N,30593c2^ce6c8d7,22
src/main/org/apache/tools/ant/types/AntFilterReader.java^163^176+src/main/org/apache/tools/ant/types/resources/ResourceDecorator.java^203^215,14,False,I_Y^I_N,YY_Y^D_N,cbe9978^da5f3bf^9caeed5,2^2
src/main/org/apache/tools/ant/types/AbstractFileSet.java^888^904+src/main/org/apache/tools/ant/types/resources/Tokens.java^115^129,17,False,I_N^I_N,W_N^YY_N,cbe9978^a738000^9caeed5,12^14
proposal/myrmidon/src/todo/org/apache/tools/todo/taskdefs/ANTLR.java^151^180+proposal/myrmidon/src/todo/org/apache/tools/todo/taskdefs/junit/JUnitTask.java^444^473,30,False,I_N,W_N,77333ba^299ea80,10
proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/Cab.java^193^206+src/main/org/apache/tools/ant/taskdefs/optional/Cab.java^173^183,14,True,I_Y,M_Y,e0f1ffa^2737393,2
proposal/myrmidon/src/test/org/apache/myrmidon/components/configurer/test/DefaultConfigurerTestCase.java^420^444+proposal/myrmidon/src/test/org/apache/myrmidon/components/configurer/test/DefaultConfigurerTestCase.java^449^474,26,False,C_N,W_N,04744d1^a989b25,4
src/tests/junit/org/apache/tools/ant/types/selectors/BaseSelectorRule.java^111^122+src/tests/junit/org/apache/tools/ant/types/selectors/BaseSelectorTest.java^137^148,12,False,C_N,YY_N,b61c807^1ae6809,24
proposal/myrmidon/src/todo/org/apache/tools/ant/types/RegularExpression.java^88^108+src/main/org/apache/tools/ant/types/FileList.java^157^171,21,False,I_N,M_N,30593c2^0c0ea74,21
src/main/org/apache/tools/ant/types/resources/MappedResourceCollection.java^188^205+src/main/org/apache/tools/ant/types/resources/selectors/Compare.java^131^145,18,False,I_N,YY_N,45485bd^9caeed5,4
src/main/org/apache/tools/ant/types/optional/image/Rotate.java^138^153+src/main/org/apache/tools/ant/types/optional/image/Scale.java^153^165,16,False,I_Y,Y_Y,1d1f2da^4101297,9
proposal/myrmidon/src/main/org/apache/tools/ant/util/RegexpPatternMapper.java^88^122+proposal/myrmidon/src/todo/org/apache/tools/ant/util/RegexpPatternMapper.java^88^122,35,False,I_N^I_N,W_N^M_N,b400039^5f6832b^3512883,8^48
src/main/org/apache/tools/ant/types/PropertySet.java^551^568+src/main/org/apache/tools/ant/types/resources/selectors/Compare.java^131^145,18,False,I_N,YY_N,14ea08b^9caeed5,8
src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMkbl.java^130^153+src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCUnCheckout.java^96^119,24,False,I_Y,Y_Y,96404f8^5f41947,14
proposal/myrmidon/src/todo/org/apache/tools/ant/types/Substitution.java^62^81+src/main/org/apache/tools/ant/types/RegularExpression.java^139^159,21,False,C_N,D_N,d1064de^b8c5034,4
proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/text/Substitution.java^67^87+src/main/org/apache/tools/ant/types/FileList.java^157^171,21,False,I_N,W_N,372c76b^500d69e,21
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSCHECKOUT.java^246^259+src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSGET.java^364^377,14,False,I_N,Y_N,8f413c1^b50fd13,28
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java^204^230+proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/clearcase/ClearCase.java^106^122,27,False,I_N^I_N^I_N^I_N^I_N^I_N^I_N,M_N^D_N^M_N^M_N^W_N^D_N^D_N,e063898^8640dc1^95bdf91^ad91082^f20fc56^e0f1ffa^ca77bf7^d09fc12,5^5^4^6^2^4^50
proposal/myrmidon/src/test/org/apache/antlib/core/PropertyTest.java^61^82+proposal/myrmidon/src/testcases/org/apache/antlib/core/PropertyTest.java^61^82,22,False,I_N,M_N,22f32dc^5b87919,40
proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/sound/SoundTask.java^146^183+src/main/org/apache/tools/ant/taskdefs/optional/sound/SoundTask.java^165^194,38,False,I_N,W_N,414d204^f30a0fa,55
proposal/myrmidon/src/todo/org/apache/tools/todo/taskdefs/net/FTPDirectoryScanner.java^62^145+src/main/org/apache/tools/ant/taskdefs/optional/net/FTP.java^192^254,84,True,I_Y^I_Y,D_Y^D_Y,784f04c^b7e18b4^6154080,20^9
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/archive/Jar.java^318^363+src/main/org/apache/tools/ant/taskdefs/Jar.java^224^264,46,True,I_Y,W_Y,10aeeab^4ab1950,2
proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/unix/Chmod.java^152^179+src/main/org/apache/tools/ant/taskdefs/Chmod.java^172^190,28,False,I_N^I_N^I_N^I_N^I_N^I_N,D_N^M_N^W_N^W_N^M_N^W_N,be62084^f7d4b3c^ce6c8d7^e0f26fe^05b398c^7e58534^0c7462a,2^4^3^3^10^6
src/main/org/apache/tools/ant/types/PropertySet.java^551^568+src/main/org/apache/tools/ant/types/resources/comparators/Reverse.java^75^89,18,False,I_N,YY_N,14ea08b^9caeed5,8
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/ejb/BorlandDeploymentTool.java^362^412+src/main/org/apache/tools/ant/taskdefs/optional/ejb/BorlandDeploymentTool.java^321^366,51,False,I_N^I_N^I_N^I_N,W_N^M_N^M_N^W_N,34f8f17^aff894b^ad91082^f20fc56^ca77bf7,39^2^3^2
src/main/org/apache/tools/ant/types/resources/Archives.java^183^195+src/main/org/apache/tools/ant/types/resources/comparators/Reverse.java^76^90,15,False,I_N^I_N,D_N^M_N,1b76f1b^13f6d98^df33426,2^2
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/depend/Depend.java^485^632+proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/depend/Depend.java^485^632,148,False,I_N,W_N,e24538c^42f6316,6
src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCCheckout.java^113^149+src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCRmtype.java^103^133,37,False,I_N,YY_N,c885f56^c5a01d9,1
proposal/myrmidon/src/main/org/apache/tools/ant/types/FileSet.java^360^380+src/main/org/apache/tools/ant/types/FileList.java^157^171,21,False,I_N,M_N,7c0bc50^ce6c8d7,21
src/main/org/apache/tools/ant/types/resources/BaseResourceCollectionWrapper.java^141^154+src/main/org/apache/tools/ant/types/selectors/AbstractSelectorContainer.java^325^340,16,True,I_Y,YY_Y,a738000^cf0368c,14
src/main/org/apache/tools/ant/types/FilterChain.java^384^400+src/main/org/apache/tools/ant/types/resources/Tokens.java^115^129,17,False,I_N^I_Y^I_N^I_N,W_N^YY_Y^D_N^YY_N,cbe9978^a738000^da5f3bf^9caeed5^1b76f1b,8^4^2^5
src/main/org/apache/tools/ant/taskdefs/optional/net/RExecTask.java^202^235+src/main/org/apache/tools/ant/taskdefs/optional/net/TelnetTask.java^339^374,36,False,I_N,YY_N,3acc601^8016bd8,12
proposal/myrmidon/src/todo/org/apache/tools/ant/util/regexp/RegexpFactory.java^47^92+src/main/org/apache/tools/ant/util/regexp/RegexpFactory.java^85^112,46,False,I_N^I_N,M_N^M_N,30593c2^b165169^ea56180,23^2
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/text/Substitution.java^67^87+proposal/myrmidon/src/main/org/apache/tools/ant/types/FileSet.java^359^379,21,False,I_N,W_N,372c76b^ce6c8d7,21
proposal/myrmidon/src/main/org/apache/tools/zip/ZipOutputStream.java^519^610+src/main/org/apache/tools/zip/ZipOutputStream.java^505^590,92,False,C_N,M_N,d1064de^4058f2a,2
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/junit/BriefJUnitResultFormatter.java^140^201+src/main/org/apache/tools/ant/taskdefs/optional/junit/BriefJUnitResultFormatter.java^142^191,62,False,I_N,M_N,d7d6e9f^33db844,43
src/main/org/apache/tools/ant/types/AntFilterReader.java^163^176+src/main/org/apache/tools/ant/types/resources/BaseResourceCollectionContainer.java^192^208,17,False,I_Y^I_N,YY_Y^D_N,4a89dbe^da5f3bf^9caeed5,2^9
proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/ManifestFile.java^181^227+src/main/org/apache/tools/ant/taskdefs/optional/ManifestFile.java^171^206,47,True,I_Y,W_Y,bc4fa10^e3b6d1f,3
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSGET.java^373^398+proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/vss/MSVSSGET.java^373^398,26,False,I_N,M_N,25c4d95^71aa092,4
proposal/myrmidon/src/main/org/apache/tools/ant/types/FileSet.java^122^143+proposal/myrmidon/src/todo/org/apache/tools/ant/types/FileSet.java^122^143,22,False,I_N^I_N,D_N^W_N,74e0414^ecabb60^7c59613,50^18
proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/junit/Xalan1Executor.java^25^37+src/main/org/apache/tools/ant/taskdefs/optional/junit/Xalan1Executor.java^69^79,13,False,I_N,M_N,b8c5034^4a63f3b,4
src/main/org/apache/tools/ant/util/ResourceUtils.java^657^712+src/main/org/apache/tools/ant/util/ResourceUtils.java^714^763,56,False,I_N,D_N,bf6026a^1b76f1b,48
proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/clearcase/CCCheckin.java^323^348+proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/clearcase/CCUnCheckout.java^115^140,26,False,I_N,M_N,95bdf91^38dce34,4
proposal/sandbox/antlib/src/main/org/apache/tools/ant/ProjectHelper.java^232^272+proposal/sandbox/embed/ProjectHelperImpl2.java^377^417,41,False,I_N,W_N,61a377b^3256156,4
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/ccm/CCMCheck.java^110^131+src/main/org/apache/tools/ant/taskdefs/optional/ccm/CCMReconfigure.java^92^109,22,False,I_N^I_N^I_N,M_N^W_N^M_N,30593c2^34f8f17^3fa5d5e^38dce34,8^8^2
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/ccm/CCMCheck.java^110^131+proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/ccm/CCMReconfigure.java^115^135,22,False,I_N^I_N,M_N^M_N,30593c2^34f8f17^38dce34,24^4
proposal/myrmidon/src/main/org/apache/tools/ant/util/depend/Dependencies.java^214^230+proposal/myrmidon/src/todo/org/apache/tools/ant/util/depend/Dependencies.java^214^230,17,False,I_N,M_N,17997f2^36a0800,6
proposal/myrmidon/src/main/org/apache/tools/ant/types/PatternSet.java^301^321+proposal/myrmidon/src/main/org/apache/tools/ant/types/Substitution.java^62^81,21,False,I_N,D_N,0d470a5^b8c5034,4
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/file/Move.java^225^249+src/main/org/apache/tools/ant/taskdefs/Move.java^212^231,25,False,I_N,M_N,17997f2^36a0800,6
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSGET.java^468^512+src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSGET.java^147^187,45,False,I_N,Y_N,30593c2^38dce34,4
proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/ExecuteWatchdog.java^115^161+src/main/org/apache/tools/ant/taskdefs/ExecuteWatchdog.java^139^171,47,False,C_N,D_N,d1064de^b8c5034,3
src/main/org/apache/tools/ant/types/resources/AbstractClasspathResource.java^235^247+src/main/org/apache/tools/ant/types/resources/Resources.java^233^249,17,False,I_Y^I_N,Y_Y^D_N,ea33301^da5f3bf^9caeed5,9^2
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/file/Touch.java^129^187+src/main/org/apache/tools/ant/taskdefs/Touch.java^164^216,59,False,C_N^I_N^I_N^I_N^I_N,D_N^W_N^D_N^M_N^D_N,d172e56^0075b98^0b7ecfb^ce6c8d7^0c7462a^260a8dd,2^66^4^2^2
proposal/myrmidon/src/main/org/apache/tools/tar/TarEntry.java^619^653+src/main/org/apache/tools/tar/TarEntry.java^539^570,35,False,C_N,M_N,d1064de^4058f2a,6
src/main/org/apache/tools/ant/taskdefs/optional/TraXLiaison.java^125^158+src/main/org/apache/tools/ant/taskdefs/optional/XalanLiaison.java^90^126,37,True,I_N^I_Y^I_Y^I_Y^I_Y^I_N^I_N^I_N^I_Y^I_N^I_N^I_N^I_N^I_N^I_N,Y_N^Y_Y^Y_Y^Y_Y^W_Y^Y_N^Y_N^Y_N^D_Y^Y_N^Y_N^Y_N^YY_N^Y_N^M_N,d917124^4473522^6154080^ca91f8c^da5a13f^1e83077^a7a6e7a^8513609^ae3bd3a^1f71acf^1e4a6bd^de3a669^66555ca^1428252^88f1be2^731eadf,18^4^7^2^120^6^71^16^16^2^15^4^4^33^15
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/compilers/CompilerAdapterFactory.java^119^143+proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/rmic/RmicAdapterFactory.java^98^122,25,False,C_N,D_N,d1064de^b8c5034,24
src/main/org/apache/tools/ant/types/FilterChain.java^401^417+src/main/org/apache/tools/ant/types/resources/ResourceList.java^151^169,19,False,C_N,M_N,1b76f1b^df33426,2
src/main/org/apache/tools/ant/types/resources/ArchiveResource.java^280^292+src/main/org/apache/tools/ant/types/selectors/BaseSelectorContainer.java^331^347,17,False,I_N,YY_N,2e7eacb^9caeed5,11
proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/sitraka/Coverage.java^410^455+src/main/org/apache/tools/ant/taskdefs/optional/sitraka/Coverage.java^405^438,46,False,I_N,M_N,7fec761^71aa092,4
src/main/org/apache/tools/ant/taskdefs/optional/extension/ExtensionSet.java^123^140+src/main/org/apache/tools/ant/types/resources/Archives.java^176^188,18,False,I_N^I_N,Y_N^YY_N,ea33301^9caeed5^1b76f1b,2^10
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSCHECKOUT.java^238^278+src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSCHECKOUT.java^85^121,41,False,I_N,W_N,7fec761^52a5a5d,18
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSCHECKIN.java^203^245+proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/vss/MSVSSLABEL.java^322^375,54,False,I_N,M_N,3946d31^52a5a5d,20
proposal/sandbox/filterreaders/src/main/org/apache/tools/ant/filters/HeadFilter.java^154^168+proposal/sandbox/filterreaders/src/main/org/apache/tools/ant/filters/TabsToSpaces.java^145^159,15,False,I_N,D_N,6067cc8^ef4a110,30
proposal/myrmidon/src/main/org/apache/tools/ant/types/DirectoryScanner.java^899^913+proposal/myrmidon/src/todo/org/apache/tools/ant/types/DirectoryScanner.java^899^913,15,False,C_N,M_N,f8ab615^fef5fd6,12
src/main/org/apache/tools/ant/types/RegularExpression.java^139^155+src/main/org/apache/tools/ant/types/Substitution.java^103^118,17,False,I_N^I_Y^I_N,Y_N^Y_Y^Y_N,bd1810c^de93400^3a35c7d^f073a88,8^4^2
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/Get.java^125^294+src/main/org/apache/tools/ant/taskdefs/Get.java^95^236,170,False,I_N,M_N,10aeeab^71aa092,16
proposal/sandbox/filterreaders/src/main/org/apache/tools/ant/filters/StripLineBreaks.java^139^153+proposal/sandbox/filterreaders/src/main/org/apache/tools/ant/filters/TailFilter.java^199^213,15,False,I_N,D_N,6067cc8^ef4a110,30
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/Checksum.java^277^358+proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/Checksum.java^277^358,82,False,I_N,W_N,ed9fb8b^36a0800,2
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/ConditionTask.java^60^76+src/main/org/apache/tools/ant/taskdefs/ConditionTask.java^98^109,17,False,I_N^I_N^I_N^I_N,D_N^D_N^Y_N^M_N,b3cc9d8^b8c5034^62d9c97^a359fcb^851bf0c,2^2^4^4
proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/depend/constantpool/ConstantPool.java^90^110+src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/ConstantPool.java^351^367,21,False,I_N^I_N^I_N,W_N^M_N^M_N,30593c2^5f6832b^624fb42^fff434e,2^8^5
proposal/myrmidon/src/main/org/apache/tools/tar/TarBuffer.java^391^449+src/main/org/apache/tools/tar/TarBuffer.java^240^290,59,False,C_N,M_N,d1064de^4058f2a,6
proposal/mutant/src/main/org/apache/ant/core/execution/ExecutionFrame.java^755^787+proposal/myrmidon/src/todo/org/apache/tools/ant/Project.java^324^365,42,False,I_N,D_N,4295304^e86450a,42
proposal/myrmidon/src/main/org/apache/tools/zip/ZipEntry.java^354^371+proposal/myrmidon/src/main/org/apache/tools/zip/ZipEntry.java^403^419,18,False,I_N,D_N,0954289^4058f2a,4
proposal/myrmidon/src/java/org/apache/myrmidon/components/deployer/DefaultDeployer.java^115^146+proposal/myrmidon/src/java/org/apache/myrmidon/components/deployer/DefaultDeployer.java^148^180,33,False,I_N^I_N^I_N^I_N^I_N^I_N^I_N^I_N^I_N,Y_N^Y_N^W_N^W_N^D_N^D_N^W_N^Y_N^M_N,67c9bd2^abaf00f^bc34bb0^0e949f7^36a0800^7e3c520^4f74fbf^2e6e170^faed954^b91e4a3,12^94^3^2^2^2^4^2^2
proposal/myrmidon/src/todo/org/apache/tools/ant/types/Commandline.java^75^100+src/main/org/apache/tools/ant/types/Commandline.java^290^305,26,False,I_N,W_N,6e55790^f48a937,26
proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/vss/MSVSSLABEL.java^322^375+src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSGET.java^147^187,54,False,I_N,Y_N,30593c2^38dce34,6
src/main/org/apache/tools/ant/types/resources/comparators/DelegatedResourceComparator.java^105^124+src/main/org/apache/tools/ant/types/resources/selectors/Compare.java^131^145,20,False,C_N,YY_N,cbe9978^9caeed5,13
proposal/myrmidon/src/main/org/apache/tools/ant/types/DataType.java^149^173+proposal/myrmidon/src/todo/org/apache/tools/ant/types/DataType.java^149^173,25,False,C_N,D_N,d1064de^7a3448d,4
proposal/sandbox/embed/ProjectHelperImpl2.java^833^846+proposal/sandbox/embed/ProjectHelperImpl2.java^991^1004,14,False,I_N^I_N,W_N^W_N,a2e5b12^03b6e25^61a377b,16^6
src/main/org/apache/tools/ant/taskdefs/optional/extension/ExtensionSet.java^123^140+src/main/org/apache/tools/ant/types/resources/comparators/Reverse.java^75^89,18,False,I_N^I_N,YY_N^YY_N,a738000^9caeed5^1b76f1b,2^7
proposal/myrmidon/src/main/org/apache/tools/ant/types/RegularExpression.java^84^103+proposal/myrmidon/src/todo/org/apache/tools/ant/types/Substitution.java^62^81,20,False,C_N,D_N,d1064de^b8c5034,8
src/main/org/apache/tools/ant/types/resources/selectors/ResourceSelectorContainer.java^110^126+src/main/org/apache/tools/ant/types/selectors/AbstractSelectorContainer.java^325^340,17,False,C_N,YY_N,a738000^9caeed5,18
proposal/myrmidon/src/todo/org/apache/tools/todo/taskdefs/junit/JUnitTestRunner.java^342^402+src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java^422^470,61,True,I_Y,W_Y,5e7aa5c^6154080,4
proposal/mutant/src/main/org/apache/ant/core/xml/XMLProjectParser.java^768^786+proposal/mutant/src/main/org/apache/ant/core/xml/XMLProjectParser.java^841^860,20,False,I_N,M_N,a88cd53^c2e5180,19
proposal/myrmidon/src/main/org/apache/tools/ant/util/regexp/RegexpMatcherFactory.java^49^94+src/main/org/apache/tools/ant/util/regexp/RegexpMatcherFactory.java^87^115,46,False,I_N^I_N,M_N^M_N,30593c2^b165169^ea56180,22^2
src/antidote/org/apache/tools/ant/gui/acs/ACSDocumentType.java^262^274+src/antidote/org/apache/tools/ant/gui/acs/ACSDocumentType.java^278^288,13,False,C_N,W_N,e468511^4c0c12c,2
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/GenerateKey.java^281^302+src/main/org/apache/tools/ant/taskdefs/GenerateKey.java^108^126,22,False,I_N,W_N,a6ab023^353fc66,22
src/main/org/apache/tools/ant/taskdefs/optional/jsp/compilers/JspCompilerAdapterFactory.java^107^123+src/main/org/apache/tools/ant/taskdefs/rmic/RmicAdapterFactory.java^111^127,17,False,I_N^I_Y^I_Y^I_Y^I_N,Y_N^YY_Y^Y_Y^Y_Y^YY_N,e79b77b^5b320cd^fdf4bba^db48fbb^81b65c0^c5a945f,5^7^4^17^4
src/testcases/org/apache/tools/ant/taskdefs/optional/junit/JUnitReportTest.java^113^124+src/testcases/org/apache/tools/ant/taskdefs/optional/junit/JUnitReportTest.java^125^136,12,False,C_N^C_N,M_N^Y_N,d953788^d4bf1ad^e7734de,2^1
src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMkattr.java^100^138+src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMklbtype.java^113^140,39,False,I_N,YY_N,c885f56^c5a01d9,1
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/security/GenerateKey.java^224^243+proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/security/SignJar.java^166^187,22,False,I_N,M_N,500d69e^30655bb,3
proposal/myrmidon/src/todo/org/apache/tools/todo/taskdefs/junit/XalanExecutor.java^41^68+src/main/org/apache/tools/ant/taskdefs/optional/junit/XalanExecutor.java^103^122,28,True,C_Y,M_Y,c42fc5d^284e790,3
src/testcases/org/apache/tools/ant/filters/DynamicFilterTest.java^65^77+src/testcases/org/apache/tools/ant/taskdefs/StyleTest.java^118^130,13,False,I_N^I_N^I_N,Y_N^YY_N^Y_N,8a86b82^fa03842^1746e40^303b70f,4^2^1
src/testcases/org/apache/tools/ant/filters/TokenFilterTest.java^245^257+src/testcases/org/apache/tools/ant/taskdefs/ConcatTest.java^240^252,13,False,I_N^I_N,Y_N^YY_N,257dade^fa03842^1746e40,4^2
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/TraXLiaison.java^114^164+proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/XalanLiaison.java^56^109,54,False,C_N,D_N,d1064de^b8c5034,18
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSCHECKOUT.java^238^278+proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSLABEL.java^322^375,54,False,I_N,M_N,3946d31^52a5a5d,18
src/main/org/apache/tools/ant/types/resources/AbstractResourceCollectionWrapper.java^156^169+src/main/org/apache/tools/ant/types/resources/Archives.java^183^195,14,False,I_N^I_N,D_N^M_N,1b76f1b^13f6d98^df33426,2^2
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/ClearCase.java^106^122+proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSS.java^204^230,27,False,I_N^I_N^I_N^I_N^I_N^I_N^I_N,M_N^D_N^M_N^M_N^W_N^D_N^D_N,e063898^8640dc1^95bdf91^ad91082^f20fc56^e0f1ffa^ca77bf7^d09fc12,5^5^4^6^2^4^50
proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/Script.java^134^151+src/main/org/apache/tools/ant/taskdefs/optional/Script.java^79^94,18,False,I_N,M_N,17997f2^36a0800,6
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java^1646^1666+src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java^422^438,21,False,I_N,M_N,17997f2^36a0800,6
proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/clearcase/CCUpdate.java^325^356+src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCUnCheckout.java^97^120,32,False,I_N^I_N^I_N,D_N^M_N^M_N,30593c2^d47f6c9^c66f119^38dce34,2^8^2
proposal/myrmidon/src/todo/org/apache/tools/todo/taskdefs/NetRexxC.java^738^769+src/main/org/apache/tools/ant/taskdefs/optional/NetRexxC.java^645^669,32,True,I_Y,M_Y,7d0968a^c6c2328,2
proposal/sandbox/antlib/src/main/org/apache/tools/ant/taskdefs/Antjar.java^147^169+src/main/org/apache/tools/ant/taskdefs/Ear.java^137^159,23,True,I_Y^I_Y^I_N^I_N,Y_Y^Y_Y^Y_N^M_N,8f413c1^3255fa8^07b710c^f984f97^99905c7,7^5^2^6
