CFltFix,cloc,CPathDepth,CCurSt,experience,EFltDens,TChurn,TPC,NumOfBursts,SLBurst,CFltRate,EEvPattern,EConChg,EIncChg,EConStChg,EIncStChg,EFltsConStChg,EFltIncStChg,EChgTimeInt,buggy
False,23,4,I,176,0.0,46,1,0,0,0.0,INC,0,1,0,1,0,0,7.5,False
False,36,6,I,161,0.0,8,1,0,0,0.0,INC,0,1,0,1,0,0,106.6,False
False,38,4,I,207,0.0,2,1,0,0,0.0,INC,0,1,0,1,0,0,313.3,False
False,58,6,I,285,0.0,70,1,0,0,0.0,INC,0,1,0,1,0,0,233.9,False
False,58,6,I,14,0.0,8,2,0,0,0.0,INC,0,2,0,2,0,0,527.5,True
False,12,5,I,1458,0.0,3,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,False
False,44,1,I,2202,0.0,81,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,True
False,18,6,I,2082,0.0,21,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,True
True,16,5,I,285,1.0,15,1,0,0,0.0,INC,0,1,0,1,0,0,24.4,True
False,16,5,I,293,0.5,4,2,0,0,1.0,INC,0,2,0,2,0,0,15.8,False
False,16,5,I,295,0.333,5,3,0,0,0.5,INC,0,3,0,3,0,0,1.2,False
True,16,5,I,301,0.5,10,4,0,0,0.333,INC,0,4,0,4,0,0,23.2,False
False,16,5,I,303,0.4,11,5,0,0,0.25,INC,0,5,0,5,0,0,1.6,True
True,16,5,I,43,0.5,49,6,0,0,0.4,INC,0,6,0,6,0,0,9.2,False
False,16,5,I,39,0.429,4,7,0,0,0.333,INC,0,7,0,7,0,0,949.8,True
False,16,5,I,1051,0.375,1,8,0,0,0.429,INC,0,8,0,8,0,0,968.0,False
False,16,5,I,1306,0.333,6,9,0,0,0.375,INC,0,9,0,9,0,0,116.8,False
False,16,5,I,1263,0.3,2,10,0,0,0.333,INC,0,10,0,10,0,0,192.6,False
False,16,5,I,114,0.273,6,11,0,0,0.3,INC,0,11,0,11,0,0,241.6,False
False,16,5,I,115,0.25,8,12,0,0,0.273,INC,0,12,0,12,0,0,14.1,False
False,19,4,I,177,0.0,11,1,0,0,0.0,INC,0,1,0,1,0,0,125.8,False
False,19,4,I,1456,0.0,9,2,1,1,0.0,INC,0,2,0,2,0,0,0.0,False
False,19,4,I,179,0.0,3,3,1,1,0.0,INC,0,3,0,3,0,0,1.2,False
False,19,4,I,1458,0.0,5,4,2,1,0.0,INC,0,4,0,4,0,0,0.0,False
False,19,4,I,1948,0.0,2,5,2,1,0.0,INC,0,5,0,5,0,0,404.5,True
False,19,4,I,669,0.0,2,6,3,1,0.2,INC,0,6,0,6,0,0,0.0,False
False,19,4,I,30,0.0,17,7,3,1,0.167,INC,0,7,0,7,0,0,1183.9,True
False,19,4,I,6,0.0,11,8,4,1,0.286,INC,0,8,0,8,0,0,0.0,False
False,20,5,I,767,0.0,1,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,False
False,66,5,I,1190,0.0,55,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,False
False,66,5,I,1,0.0,2,2,1,1,0.0,INC,0,2,0,2,0,0,442.3,False
False,66,5,I,9,0.0,1,3,1,1,0.0,INC,0,3,0,3,0,0,19.3,False
False,66,5,I,3,0.0,1,4,2,1,0.0,INC,0,4,0,4,0,0,0.0,False
False,66,5,I,121,0.0,2,5,2,1,0.0,INC,0,5,0,5,0,0,206.2,True
False,66,5,I,210,0.0,7,6,2,1,0.2,INC,0,6,0,6,0,0,172.5,False
False,66,5,I,407,0.0,8,7,2,1,0.167,INC,0,7,0,7,0,0,345.0,False
False,66,5,I,6,0.0,4,8,2,1,0.143,INC,0,8,0,8,0,0,565.5,False
False,74,5,I,77,0.0,4,1,1,1,0.0,INC,0,1,0,1,0,0,0.9,False
False,74,5,I,78,0.0,138,2,1,1,0.0,INC,0,2,0,2,0,0,5.0,False
False,24,4,I,476,0.0,9,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,False
False,57,5,I,479,0.0,57,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,True
False,18,6,C,201,0.0,2,1,0,0,0.0,SYNC,1,0,1,0,0,0,2.4,False
False,32,5,I,510,0.0,4,1,0,0,0.0,INC,0,1,0,1,0,0,28.6,True
False,50,4,I,110,0.0,2,1,0,0,0.0,INC,0,1,0,1,0,0,1604.2,False
False,21,6,I,307,0.0,21,1,0,0,0.0,INC,0,1,0,1,0,0,259.0,False
False,20,4,I,177,0.0,11,1,0,0,0.0,INC,0,1,0,1,0,0,125.8,False
False,20,4,I,1456,0.0,9,2,1,1,0.0,INC,0,2,0,2,0,0,0.0,False
False,20,4,I,30,0.0,27,3,1,1,0.0,INC,0,3,0,3,0,0,1589.6,True
False,20,4,I,6,0.0,7,4,2,1,0.333,INC,0,4,0,4,0,0,0.0,False
False,13,5,I,1461,0.0,1,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,False
False,13,5,I,700,0.0,4,1,0,0,0.0,INC,0,1,0,1,0,0,153.0,False
False,15,5,I,1269,0.0,30,1,0,0,0.0,INC,0,1,0,1,0,0,84.2,False
False,18,5,I,98,0.0,7,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,False
False,18,5,I,1378,0.0,14,2,1,2,0.0,INC,0,2,0,2,0,0,0.2,True
False,18,5,I,99,0.0,4,3,1,3,0.5,INC,0,3,0,3,0,0,0.0,False
False,20,4,I,1316,0.0,6,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,True
