CFltFix,cloc,CPathDepth,CCurSt,experience,EFltDens,TChurn,TPC,NumOfBursts,SLBurst,CFltRate,EEvPattern,EConChg,EIncChg,EConStChg,EIncStChg,EFltsConStChg,EFltIncStChg,EChgTimeInt,buggy
False,75,7,I,651,0.045,90,44,6,1,0.721,INC,0,44,0,44,0,0,6.7,True
False,16,6,C,31,0.0,4,1,0,0,0.0,SYNC,1,0,1,0,0,0,57.4,True
False,16,6,C,44,0.0,16,2,0,0,1.0,SYNC,2,0,2,0,0,0,53.6,True
False,16,6,I,5,0.0,29,3,0,0,1.0,DIV,2,1,2,0,0,1,82.3,True
False,16,6,I,21,0.0,8,4,0,0,1.0,DIV,2,2,2,1,0,1,469.8,True
False,16,6,I,254,0.0,5,5,0,0,1.0,DIV,2,3,2,2,0,1,84.5,True
False,16,6,I,274,0.0,2,6,0,0,1.0,DIV,2,4,2,3,0,1,2.1,True
True,16,6,I,276,0.143,3,7,1,1,1.0,DIV,2,5,2,4,0,1,1.0,True
False,16,6,I,371,0.125,12,8,1,1,1.0,DIV,2,6,2,5,0,1,64.9,True
False,16,6,I,420,0.111,10,9,1,1,1.0,DIV,2,7,2,6,0,1,21.0,True
False,17,6,C,31,0.0,6,1,0,0,0.0,SYNC,1,0,1,0,0,0,57.4,True
False,17,6,C,44,0.0,16,2,0,0,1.0,SYNC,2,0,2,0,0,0,53.6,True
False,17,6,I,5,0.0,46,3,0,0,1.0,DIV,2,1,2,0,0,1,82.3,True
False,17,6,I,21,0.0,14,4,0,0,1.0,DIV,2,2,2,1,0,1,469.8,True
True,17,6,I,154,0.2,13,5,0,0,1.0,DIV,2,3,2,2,0,1,48.6,False
False,17,6,I,254,0.167,27,6,0,0,0.8,DIV,2,4,2,3,0,1,35.8,True
False,18,5,C,31,0.0,2,1,0,0,0.0,SYNC,1,0,1,0,0,0,57.4,True
False,18,5,C,44,0.0,16,2,0,0,1.0,SYNC,2,0,2,0,0,0,53.6,True
